FirstName,LastName,DateOfBirth,ProductID,Star,Comment
Kennie,Quipp,9/18/1979,888, 5.0 , Present was a star hit. AAA 
Kennie,Quipp,9/18/1979,889, 5.0 , Great gift
Kennie,Quipp,9/18/1979,890, 5.0 , Arrived really quickly. Excellent service. I named him Jean-Claude after the vampire in the Anita Blake vampire hunter series by Laurel K Hamilton :-)
Kennie,Quipp,9/18/1979,891, 5.0 , I bought this toy for my Maine Coon kitten Sushi as a bed buddy. She absolutely adores it pouncing on it when lively and washing it when in a more sedate mood! It is very well made and looks as though it will survive many years of play and love. 
Chick,Bridges,10/27/1947,892, 5.0 , Super cute comfy to hold. 
Chick,Bridges,10/27/1947,893, 5.0 , This was very well received by someone who lost hers in Canada 2 years ago!
Chick,Bridges,10/27/1947,894, 4.0 , I am really happy to have Ed and Ein sat on my shelf in the living room! It is a bit smaller than I expected as the other reviewer noted. I think £9.99 is about the right price. Will be collecting more of these :)
Chick,Bridges,10/27/1947,895, 5.0 , i remember collecting digimon plush from mcdonalds about 14 years ago.i bought this item because i am collecting some digimon.
Chick,Bridges,10/27/1947,896, 5.0 , As described
Aliza,Fishenden,3/16/1971,897, 5.0 , A really wonderful plush toy.  Great detail and so soft its adorable even if it is Bowser.  Highly recommended. 
Aliza,Fishenden,3/16/1971,898, 4.0 , Fab arrived in time for Christmas
Aliza,Fishenden,3/16/1971,899, 5.0 , Look so real ! I have them in a glass vase with a candle in the middle on the dining table. some small pumpkins next to it and the autumn featured table is done. 
Aliza,Fishenden,3/16/1971,900, 5.0 , These artificial chestnuts were exactly what I was looking for and I could not be more pleased. 
Aliza,Fishenden,3/16/1971,901, 4.0 , Made a brilliant garland with them for christmas 
Aliza,Fishenden,3/16/1971,902, 5.0 , Look sooooo realistic would recommend.
Aliza,Fishenden,3/16/1971,903, 4.0 , Arrived much sooner than expected and very cute. Will make a good present. The only thing that lets it down is that there is no presentation box or other packaging so the teddy seems a little squashed out of shape. I have time to correct that before my friends birthday but I shouldnt really need to. 
Aliza,Fishenden,3/16/1971,904, 3.0 , Disappointed with how this item looked when I received it. Looks better in the picture. 
Aliza,Fishenden,3/16/1971,905, 5.0 , My daughter loved this little bear. Perfect! ;D
Kerrin,Luckham,4/25/1976,906, 4.0 , this is a lovely teddy for my neice bought them one each they will love this it is dear for just a teddy though.
Kerrin,Luckham,4/25/1976,907, 3.0 , Lovely little bag bought as a stocking  filler thank you 
Kerrin,Luckham,4/25/1976,908, 5.0 , Daughter loves it.  Nice present for Christmas stocking
Kerrin,Luckham,4/25/1976,909, 5.0 , Lovely well made item very detailed which made my granddaughter very delighted on Christmas morning.  There will be many happy hours of play ahead. 
Kerrin,Luckham,4/25/1976,910, 3.0 , Not the greatest quality. I had to sew her hair back on aftet inly a few days. 
Kerrin,Luckham,4/25/1976,911, 2.0 , I have bought this as a birthday gift for my son as he is Mario mad. To be honest I think these are ridiculously over priced for what they are. They are very small too. I would not have bought this but my son is desperate for it. Will be the last I buy though 
Kerrin,Luckham,4/25/1976,912, 5.0 , child loved it 
Kerrin,Luckham,4/25/1976,913, 1.0 , Rubbish stitching! Her crown wasnt even stitched on properly. Not even worth 50p 
Kerrin,Luckham,4/25/1976,914, 5.0 , My child was happy with this item quick delivery 
Kerrin,Luckham,4/25/1976,915, 5.0 , My son loves her thankyou
Burgess,Cuffley,12/8/1956,916, 5.0 , My little girl loves this just the right size and very soft. It was a good price and feels like quality 
Burgess,Cuffley,12/8/1956,917, 4.0 , My niece liked this. Smaller than I thought.
Burgess,Cuffley,12/8/1956,918, 4.0 , Exactly what I was expecting & delivered on time.
Burgess,Cuffley,12/8/1956,919, 5.0 , Excellent thank you
Burgess,Cuffley,12/8/1956,920, 5.0 , I absolutely love these animals Im getting the whole collection I have four already. My daughter sleeps with them every night 
Burgess,Cuffley,12/8/1956,921, 4.0 , Different textiles used in toys always bemuses kids. Even adults are a big fan of them as they are colourful.
Burgess,Cuffley,12/8/1956,922, 5.0 , Bought this for my daughters third birthday as she loves despicable me the minions and the unicorn!  Ordered from the US and it arrived in plenty of time.  She loves all the phrases and the light up horn my 6yr old son is pretty impressed too!  A great product and very hard to find in the UK... 
Burgess,Cuffley,12/8/1956,923, 5.0 , My 6 year old granddaughter loved this. She has taken it everywhere she can since  she got it. I suppose it is a bit expensive but as its a Despicable Me toy you have to expect this. But for the look on her face when she openeded it it was well worth it. 
Burgess,Cuffley,12/8/1956,924, 5.0 , Excellent product.Bought for my daughter (5yrs old) and i was a bit skeptical. Saw a lot of ebay and amazon fluffysbut this one is strongly recommended.Obviously price is a bit high but product and service from seller are absolutely superb 
Robin,Rannie,1/22/1975,925, 4.0 , Bought this for my girlfriend who is a massive despicable me fan. The quotes are funny and its a very high quality built. Slightly smaller than I hoped for the price you pay bit this is only a slight negative. 
Robin,Rannie,1/22/1975,926, 5.0 , Grown up daughter was delighted. Good likeness good quality. Bought for Christmas and batteries still going. Let u make up ur own mind if thats a good or bad thing!!
Robin,Rannie,1/22/1975,927, 5.0 , These are such great presents my daughter loves them. Easy for kids to make with cute tin to keep them in. It arrived really quickly too. Great product! 
Robin,Rannie,1/22/1975,928, 5.0 , Fun and a good stocking filler 
Robin,Rannie,1/22/1975,929, 5.0 , Bought this for a gift and was appreciated its basically build ur own bear in a tin. Great gift idea!!
Robin,Rannie,1/22/1975,930, 5.0 , Bought this for a young lady sitting very stressful exams. Panda was incredibly soft and very cuddly found it a real wrench to actually give it away. Recommend it for anyone who needs to cuddle a soft toy. 
Robin,Rannie,1/22/1975,931, 5.0 , Lovely panda - very soft sturdy well made fully stuffed no floppy bits lovely to cuddle goes everywhere with a 7 year old girl this toy will last. 
Robin,Rannie,1/22/1975,932, 5.0 , I purchased the panda for my grand daughter and it is excellent. It was extremely well made good quality and so soft!! It has become a firm favourite as a bed time companion. 
Blondie,Sobey,1/22/2018,933, 5.0 , My lil girl misplaced her lil bear that she took to bed with her. Uncle Vinnie came and saved the day! Happy child equals a happy mummy...so happy days!... 
Blondie,Sobey,1/22/2018,934, 5.0 , a very cute and cuddly panda lots of personality.  Gets on well with the rest of the hug! will name him after the Edinburgh baby panda when it arrives. 
Blondie,Sobey,1/22/2018,935, 5.0 , I brought this product after pondering for some time not about the quality but about the size I do wish I brought bigger but the feel and quality of the toy is outstanding.This toy was brought for a dear friend of mine I wanted to get her something soft and cute something to hug. The toy stand up to my requirements and more.This bear would be a great gift for anyone looking for something cute and soft suitable for all ages but I wouldnt suggest getting it for your local Get of my lawn! man. 
Blondie,Sobey,1/22/2018,936, 5.0 , arrived quicker than expected very pleased with this. Would definitely purchase again.Good value for money the kids love it. Thanks again 
Blondie,Sobey,1/22/2018,937, 2.0 , It doesnt look anything like picture ! very very small  quiet disappointing really.not what I expected at all. but not to worry.
Wilie,Rake,5/31/1964,938, 5.0 , My daughter age 5 received these a few days ago and is delighted! Im usually not the biggest fan of this type of toy but they are very cute! They dont do an awful lot and its quite tricky to get them so make the sucking noise on the bottle but very cute all the same! They have kept my daughter and her friend busy for ages and are excellent value! (and the batteries they came with are still working!) 
Wilie,Rake,5/31/1964,939, 4.0 , Grandaughters 6 and 3yrs thrilled with these cute puppies. Packaging awkward for little fingers especially on Christmas morning. The little bottle needed to activate sounds could easily get lost so suggest attaching it to stethoscope. The sound of the puppy when away from the other one is heart breaking - so real. Great little toy for the price. Not as much trouble as the real thing!! Enjoy 
Wilie,Rake,5/31/1964,940, 5.0 , This was a great hit with Sofia.  The variety of modes and the fact that there are 2 puppies increases the way the toy can be used.  Great for cooperative play.The heart beat was the best 
Wilie,Rake,5/31/1964,941, 5.0 , My 2 and half year old loves her puppies. I think they are great value for money. And she has spent alot of time feeding the puppies and loving them. Cheaper alterative to the really thing! A great value gift for a childs birthday. 
